,year,scenario,sadness,joy,love,anger,fear,surprise
293,2030.0,"home-based healthcare services expand, enabling individuals to receive care in their own environment.",0.04180752858519554,0.15024510025978088,0.007683537434786558,0.607038140296936,0.17413417994976044,0.019091544672846794
294,2030.0,"end-of-life care is prioritized, providing compassionate and comprehensive support for patients and families.",0.01583484187722206,0.8380866646766663,0.005509953945875168,0.0979062169790268,0.025745859369635582,0.01691647619009018
295,2030.0,genetic screening programs identify and prevent hereditary diseases early on.,0.06227962300181389,0.546981155872345,0.21080908179283142,0.15335379540920258,0.01586998626589775,0.01070643775165081
296,2030.0,digital health passports facilitate secure and efficient sharing of medical information across borders.,0.030088579282164574,0.07297167181968689,0.011071075685322285,0.4403505325317383,0.43939515948295593,0.006122988183051348
297,2030.0,"integrative medicine gains traction, combining conventional and complementary therapies for a holistic approach.",0.13899217545986176,0.15717744827270508,0.012621846981346607,0.6120946407318115,0.072550468146801,0.006563389208167791
298,2030.0,"public health initiatives address social determinants of health, promoting health equity and reducing disparities.",0.029978496953845024,0.6003046035766602,0.005815641488879919,0.09569615125656128,0.24761123955249786,0.020593855530023575
299,2030.0,"healthcare systems adopt a patient-centered approach, prioritizing individual needs and preferences.",0.07803835719823837,0.21671566367149353,0.0058714537881314754,0.6809180378913879,0.01434379257261753,0.004112741444259882
300,2030.0,"europe establishes itself as a global leader in sustainable energy research, driving the transition to renewable sources.",0.02825212851166725,0.39792346954345703,0.007297815289348364,0.18479937314987183,0.3532750606536865,0.02845212258398533
301,2030.0,"quantum computing breakthroughs revolutionize problem-solving in various scientific fields, including cryptography and drug discovery.",0.05423645302653313,0.3334003984928131,0.0043167974799871445,0.5614838004112244,0.04193040356040001,0.004632093477994204
302,2030.0,"the european space agency (esa) successfully sends astronauts to the moon, paving the way for mars exploration.",0.09037245810031891,0.3974013328552246,0.017988622188568115,0.24601837992668152,0.21698155999183655,0.0312376506626606
303,2030.0,advanced ai algorithms help researchers make significant discoveries in fundamental physics.,0.5321457386016846,0.041921280324459076,0.005613442976027727,0.2579590380191803,0.15640205144882202,0.005958510097116232
304,2030.0,"europe takes the lead in ocean cleanup and plastic pollution research, developing innovative solutions for a cleaner environment.",0.04320736229419708,0.35612720251083374,0.0062921359203755856,0.3211232125759125,0.2671177089214325,0.0061323330737650394
305,2030.0,"biodegradable materials replace plastics in various industries, reducing pollution and waste in europe.",0.010861826129257679,0.17221780121326447,0.004696436692029238,0.05565612018108368,0.749925434589386,0.006642332766205072
306,2030.0,"fusion power becomes a viable energy source, providing clean and abundant electricity.",0.009941150434315205,0.8676728010177612,0.003054032102227211,0.06304947286844254,0.05126066505908966,0.005021944176405668
307,2030.0,"scientists develop new materials with extraordinary properties, such as graphene-based products, revolutionizing multiple industries.",0.023945646360516548,0.3366895318031311,0.005656701046973467,0.5475932359695435,0.08151306957006454,0.004601703956723213
308,2030.0,advances in stem cell research offer potential cures for degenerative diseases and organ regeneration.,0.055031053721904755,0.12215786427259445,0.0058891428634524345,0.5067561268806458,0.2989230751991272,0.011242709122598171
309,2030.0,the large hadron collider (lhc) uncovers new particles and breakthroughs in our understanding of the universe.,0.0512516126036644,0.194342240691185,0.006027828436344862,0.5150339007377625,0.2208566665649414,0.01248779334127903
310,2030.0,"european nations collaborate to establish a network of biodiversity research centers, protecting endangered species and ecosystems.",0.0018844845471903682,0.9904976487159729,0.0017547683091834188,0.0026978030800819397,0.0008586969925090671,0.002306629903614521
311,2030.0,climate engineering solutions mitigate the effects of climate change and promote environmental stability.,0.07212510704994202,0.4841366112232208,0.011622807942330837,0.27322453260421753,0.14332182705402374,0.015569018200039864
312,2030.0,crispr technology advances lead to ethical debates and regulations surrounding gene editing.,0.06327229738235474,0.34867289662361145,0.010487411171197891,0.3801501393318176,0.1807776242494583,0.016639672219753265
313,2030.0,"neuroscience research progresses, revealing new insights into the human brain and consciousness.",0.013199450448155403,0.9455551505088806,0.003974554594606161,0.024500858038663864,0.009183719754219055,0.003586270846426487
314,2030.0,"international scientific collaboration flourishes, accelerating discoveries and fostering innovation.",0.2021728903055191,0.16056643426418304,0.04040790721774101,0.4068768322467804,0.18413087725639343,0.005845065228641033
315,2030.0,"europe establishes a network of smart cities, integrating cutting-edge technologies for efficient urban living.",0.02579914778470993,0.16478624939918518,0.009121987968683243,0.48181530833244324,0.3094206750392914,0.009056661278009415
316,2030.0,"advanced recycling technologies are developed, reducing waste and promoting a circular economy.",0.7671335935592651,0.03590025752782822,0.002471671439707279,0.10738292336463928,0.08286581188440323,0.004245682619512081
317,2030.0,vertical farming and lab-grown meat reduce the environmental impact of agriculture and food production.,0.06176574155688286,0.6839829683303833,0.011387697421014309,0.17850516736507416,0.052703846246004105,0.011654553934931755
318,2030.0,"europe creates an open data ecosystem, promoting transparency and accessibility of scientific research.",0.036837510764598846,0.45618563890457153,0.006068797782063484,0.2639927268028259,0.2248895764350891,0.01202576607465744
319,2030.0,"scientists develop advanced desalination technologies, addressing water scarcity issues in europe.",0.05042654648423195,0.11814498156309128,0.007941843010485172,0.5078350901603699,0.3081129193305969,0.0075386217795312405
320,2030.0,"europe leads the world in ethical ai research, ensuring ai-driven technologies respect human rights and values.",0.21969646215438843,0.14871349930763245,0.008349060080945492,0.31111952662467957,0.300546795129776,0.01157461479306221
321,2030.0,"breakthroughs in battery technology enable efficient energy storage and distribution, revolutionizing the electric vehicle industry.",0.05025283619761467,0.40865567326545715,0.009748692624270916,0.263994425535202,0.2564789950847626,0.010869366116821766
322,2030.0,"advances in nanotechnology enable new applications in medicine, electronics, and materials science.",0.044487953186035156,0.5979182720184326,0.015703869983553886,0.2868906855583191,0.04454527795314789,0.010454071685671806
323,2030.0,"humanoid robots with advanced ai capabilities become integrated into everyday life, assisting in various tasks.",0.08247342705726624,0.5504618883132935,0.012127649039030075,0.1603577584028244,0.18856890499591827,0.006010447163134813
324,2030.0,"european scientists develop innovative carbon capture and storage technologies, mitigating greenhouse gas emissions.",0.025668971240520477,0.4307328760623932,0.005294169764965773,0.3672725558280945,0.16709282994270325,0.003938601352274418
325,2030.0,europe successfully eradicates malaria and other infectious diseases through coordinated research efforts and vaccination programs.,0.04260778799653053,0.6914650797843933,0.012274505570530891,0.06579813361167908,0.1740264743566513,0.013827978633344173
326,2030.0,dark matter and dark energy research reveal new insights into the composition of the universe.,0.026582354679703712,0.2520868182182312,0.009958124719560146,0.604891300201416,0.0950227901339531,0.011458656750619411
327,2030.0,"europe invests heavily in research on aging, extending human lifespans and improving quality of life.",0.010527261532843113,0.04878168925642967,0.0034043979831039906,0.9095337390899658,0.022391987964510918,0.005360875278711319
328,2030.0,scientific research on mental health leads to new therapies and a better understanding of the human mind.,0.14525312185287476,0.480243980884552,0.00989515706896782,0.24487347900867462,0.1079326868057251,0.0118015231564641
329,2030.0,"europe pioneers the development of a decentralized internet, safeguarding privacy and promoting digital sovereignty.",0.046118322759866714,0.5348658561706543,0.006145122926682234,0.15628579258918762,0.24024589359760284,0.016339072957634926
330,2030.0,"virtual reality art installations become widespread, offering immersive and interactive experiences for audiences.",0.6640096306800842,0.09693950414657593,0.006808805279433727,0.2000351995229721,0.024464525282382965,0.007742312736809254
331,2030.0,"ai-generated art becomes highly valued, raising questions about creativity and authenticity in the art world.",0.1000162735581398,0.45963767170906067,0.028307706117630005,0.19347724318504333,0.2096061110496521,0.008955092169344425
332,2030.0,"european cities create more public art spaces, fostering community engagement and creative expression.",0.07681356370449066,0.3004521131515503,0.018865350633859634,0.48096656799316406,0.09634681791067123,0.026555607095360756
333,2030.0,"augmented reality applications enhance museum experiences, providing visitors with interactive and educational content.",0.007623367942869663,0.009913663379848003,0.0015260210493579507,0.9645804762840271,0.015375331044197083,0.0009811947820708156
334,2030.0,art therapy becomes more widely recognized and integrated into mental health treatments across europe.,0.005249827168881893,0.9763886332511902,0.001560655189678073,0.007906323298811913,0.005775142926722765,0.003119424916803837
335,2030.0,"european artists lead the way in creating eco-conscious art, utilizing sustainable materials and promoting environmental awareness.",0.10850896686315536,0.4466189444065094,0.013796497136354446,0.1980890929698944,0.22743922472000122,0.005547258537262678
336,2030.0,"art residencies and collaborative projects flourish, fostering cross-cultural exchange and global artistic connections.",0.03167036548256874,0.6184620261192322,0.006536086555570364,0.1712407022714615,0.1633889377117157,0.00870188046246767
337,2030.0,"nfts and digital art marketplaces revolutionize the way art is bought, sold, and collected in europe.",0.02734440378844738,0.9304194450378418,0.0040272814221680164,0.019151518121361732,0.014313959516584873,0.0047432114370167255
338,2030.0,"street art becomes increasingly accepted and supported, transforming urban landscapes with vibrant murals and installations.",0.003443501191213727,0.9901005625724792,0.0015314770862460136,0.0033905524760484695,0.0007711825892329216,0.0007627964951097965
339,2030.0,"art and science collaborations produce innovative, thought-provoking exhibitions exploring the future of humanity and the universe.",0.017083479091525078,0.8686519265174866,0.004589201416820288,0.06706376373767853,0.03208962827920914,0.010521995835006237
340,2030.0,"traditional art forms, like painting and sculpture, merge with new technologies, resulting in unique mixed-media creations.",0.030030522495508194,0.30352887511253357,0.014659998938441277,0.5266692042350769,0.11649591475725174,0.008615540340542793
341,2030.0,"europe sees a resurgence of interest in classical art, with contemporary artists reinterpreting traditional techniques and styles.",0.03173314034938812,0.03743394464254379,0.008184345439076424,0.8255249261856079,0.09177275747060776,0.005350904073566198
342,2030.0,"performance art and immersive theater gain popularity, blurring the lines between reality and fiction.",0.02357708290219307,0.5748537182807922,0.009210671298205853,0.19630493223667145,0.18053704500198364,0.015516526997089386
343,2030.0,"3d printing technologies enable artists to create intricate, large-scale sculptures and installations.",0.04674636945128441,0.6015474200248718,0.008889726363122463,0.15118664503097534,0.17693890631198883,0.014690943993628025
344,2030.0,"art becomes more accessible through online galleries and virtual exhibitions, reaching broader audiences around the world.",0.0026204183232039213,0.9769021272659302,0.0031593891326338053,0.010048799216747284,0.005082680843770504,0.0021865121088922024
345,2030.0,"european artists use social media platforms to showcase their work, gain exposure, and create communities of fans and collectors.",0.06365859508514404,0.262249231338501,0.01125634927302599,0.4966427981853485,0.1560644954442978,0.010128552094101906
346,2030.0,an increase in public funding for the arts fosters a thriving artistic ecosystem in european cities.,0.31913506984710693,0.18799665570259094,0.008815815672278404,0.3380342125892639,0.1394873410463333,0.006530819460749626
347,2030.0,"art education becomes more widely accessible, promoting creativity and self-expression from an early age.",0.02651418000459671,0.8564261198043823,0.005802151281386614,0.07226508855819702,0.02663520909845829,0.012357386760413647
348,2030.0,"the art market shifts towards ethical and sustainable practices, addressing concerns over the environmental impact of art production and transportation.",0.090769924223423,0.1433895081281662,0.00833884160965681,0.6139968633651733,0.13754281401634216,0.005962015595287085
349,2030.0,"artists collaborate with architects and urban planners to create functional, aesthetically pleasing public spaces.",0.08654557168483734,0.6992425918579102,0.029756668955087662,0.07511505484580994,0.06758828461170197,0.04175177216529846
350,2030.0,"europe becomes a hub for experimental and avant-garde art, pushing the boundaries of traditional art forms.",0.003996600862592459,0.972599983215332,0.0019249850884079933,0.008879530243575573,0.006671881768852472,0.005927008111029863
351,2030.0,"political and socially engaged art gains prominence, addressing pressing issues like climate change, migration, and inequality.",0.11604800075292587,0.3639311194419861,0.025780949741601944,0.29906827211380005,0.17181318998336792,0.023358488455414772
352,2030.0,"european museums and galleries invest in diverse and inclusive exhibitions, promoting underrepresented artists and perspectives.",0.019652506336569786,0.06890473514795303,0.003396339248865843,0.8403255939483643,0.06376802921295166,0.003952772356569767
353,2030.0,"art collectives and cooperatives become more common, enabling artists to share resources and collaborate on projects.",0.07891962677240372,0.4141828715801239,0.01722760871052742,0.33625978231430054,0.13973648846149445,0.013673684559762478
354,2030.0,"biennials and art festivals flourish, celebrating contemporary art and fostering international dialogue.",0.06901542842388153,0.4482710361480713,0.015845954418182373,0.2146938294172287,0.2406274974346161,0.011546285822987556
355,2030.0,"adaptive technologies enable artists with disabilities to create and showcase their work, broadening the definition of artistic expression.",0.03142978623509407,0.11442292481660843,0.0070955525152385235,0.6159474849700928,0.22255361080169678,0.008550625294446945
356,2030.0,"art and technology merge in new ways, with exhibitions exploring themes like ai, virtual reality, and robotics.",0.020667096599936485,0.07172323018312454,0.004969791043549776,0.11752527952194214,0.7793996930122375,0.005714921746402979
357,2030.0,"europe sees a resurgence in traditional crafts, celebrating heritage and preserving cultural techniques for future generations.",0.026447843760252,0.196140855550766,0.004597705323249102,0.537418007850647,0.22800315916538239,0.0073924302123487
358,2030.0,"artists explore the concept of time in thought-provoking installations, capturing the rapidly changing world of the 21st century.",0.0279309693723917,0.8061150312423706,0.011315573006868362,0.11669854074716568,0.03266703337430954,0.005272925365716219
359,2030.0,"interactive and participatory art installations encourage audiences to become active contributors, redefining the relationship between art and its viewers.",0.07411548495292664,0.38724714517593384,0.012764403596520424,0.4639987349510193,0.05262431129813194,0.009250026196241379
360,2040.0,"holographic art exhibitions become widespread, allowing viewers to experience and interact with lifelike three-dimensional artworks.",0.05308566987514496,0.597617506980896,0.010548926889896393,0.258192777633667,0.0721680074930191,0.008387106470763683
361,2040.0,"art created by ai achieves parity with human-created art, sparking debates over artistic originality and authorship.",0.016226375475525856,0.9439188838005066,0.003146775532513857,0.017632802948355675,0.014634626917541027,0.00444058608263731
362,2040.0,"climate change art becomes a dominant movement, with artists addressing urgent environmental issues through their work.",0.1101568415760994,0.3594185411930084,0.02500997856259346,0.29341986775398254,0.18676459789276123,0.025230245664715767
363,2040.0,virtual and augmented reality technologies enable the creation of immersive and multisensory art experiences.,0.011533111333847046,0.017194058746099472,0.003489492228254676,0.9108846187591553,0.05508420243859291,0.0018144728383049369
364,2040.0,"europe leads the way in bio-art, with artists using living organisms and biological materials in their creations.",0.013832979835569859,0.9673481583595276,0.002082222141325474,0.010928058065474033,0.0037259291857481003,0.002082680817693472
365,2040.0,"artists increasingly use blockchain technology to verify and authenticate their artworks, ensuring provenance and copyright protection.",0.05842893198132515,0.6293541789054871,0.0047673312947154045,0.19276216626167297,0.10750138014554977,0.007186064496636391
366,2040.0,"public art installations incorporate renewable energy technologies, doubling as functional and aesthetic contributions to urban spaces.",0.08170776814222336,0.24360036849975586,0.014623056165874004,0.39566344022750854,0.24712128937244415,0.017284100875258446
367,2040.0,"european museums and galleries become fully digitized, offering virtual tours and interactive experiences for remote visitors.",0.0726417750120163,0.3107260465621948,0.011922185309231281,0.2685971260070801,0.30377671122550964,0.03233616054058075
368,2040.0,"space art emerges as a new genre, with artists creating installations on earth and beyond, exploring our relationship with the cosmos.",0.04279005527496338,0.7233738899230957,0.006767087150365114,0.12612180411815643,0.09152911603450775,0.009417988359928131
369,2040.0,"artists utilize advanced 3d printing technology to create intricate, large-scale sculptures and installations with unprecedented detail.",0.13148051500320435,0.40054088830947876,0.007027592975646257,0.34671759605407715,0.10236388444900513,0.011869433335959911
370,2040.0,"european art education integrates ai and virtual reality, offering personalized learning experiences and fostering creativity from an early age.",0.01655745320022106,0.9417621493339539,0.010883268900215626,0.015996409580111504,0.012594414874911308,0.0022062184289097786
371,2040.0,"collaborations between artists, scientists, and technologists result in groundbreaking exhibitions exploring the future of humanity.",0.07127245515584946,0.5770218372344971,0.010839967057108879,0.1911308914422989,0.13871853053569794,0.011016370728611946
372,2040.0,"art therapy expands, utilizing virtual reality and ai to create personalized therapeutic experiences for mental health patients.",0.053702354431152344,0.7441585063934326,0.006697901990264654,0.09030900150537491,0.09182687103748322,0.01330533716827631
373,2040.0,"quantum computing enables the creation of complex, multi-dimensional artworks that challenge the boundaries of traditional art forms.",0.030036918818950653,0.4714793562889099,0.008841784670948982,0.27862000465393066,0.1990414410829544,0.011980482377111912
374,2040.0,"the art market shifts towards decentralized platforms, empowering artists and collectors by removing intermediaries and fees.",0.029550915583968163,0.8395976424217224,0.014669119380414486,0.06653986126184464,0.045025575906038284,0.004616899415850639
375,2040.0,"european artists use social media platforms and virtual reality to create interactive, participatory artworks, fostering global communities.",0.04948149248957634,0.6215266585350037,0.007258341182023287,0.2157643437385559,0.09344799816608429,0.012521134689450264
376,2040.0,crowdfunding and community-driven initiatives increase support for public art projects and cultural initiatives.,0.041191574186086655,0.6343703866004944,0.0444243960082531,0.2722640633583069,0.005302981473505497,0.002446523867547512
377,2040.0,"the role of the curator evolves, as ai-powered algorithms assist in the selection and organization of exhibitions.",0.1266596019268036,0.4709627032279968,0.017280835658311844,0.3327144384384155,0.03685695305466652,0.015525496564805508
378,2040.0,"european cities invest in art and culture districts, attracting artists and fostering local creative economies.",0.05242348089814186,0.6514334678649902,0.009002967737615108,0.1249842569231987,0.15344752371311188,0.008708257228136063
379,2040.0,digital archiving and preservation technologies safeguard europe's artistic heritage for future generations.,0.08740054816007614,0.10277239978313446,0.004070738330483437,0.2022179365158081,0.5950061678886414,0.008532234467566013
380,2040.0,"cross-cultural artistic exchanges thrive, as artists collaborate on projects that address global issues and foster international understanding.",0.03288794681429863,0.10636760294437408,0.0061217909678816795,0.5708243250846863,0.27719298005104065,0.006605363916605711
381,2040.0,"virtual artist residencies enable global collaboration without the need for physical travel, reducing environmental impact.",0.010457644239068031,0.938513994216919,0.005537227727472782,0.02510964870452881,0.016105830669403076,0.004275558050721884
382,2040.0,"artists experiment with sensory art, creating installations that engage all human senses for a fully immersive experience.",0.002718046773225069,0.002978837350383401,0.0009663308737799525,0.9794842600822449,0.013140538707375526,0.0007119208457879722
383,2040.0,"artworks incorporate advanced robotics and ai, blurring the line between art and technology.",0.02628258801996708,0.5781114101409912,0.007296988274902105,0.1277027130126953,0.2499740719795227,0.010632271878421307
384,2040.0,"europe sees a revival of traditional artistic techniques, as contemporary artists reinterpret and adapt them for the digital age.",0.04508695378899574,0.3850187361240387,0.009813137352466583,0.35007667541503906,0.1948653757572174,0.015139116905629635
385,2040.0,"interactive light installations transform urban spaces, creating dynamic public artworks that respond to the environment and viewer input.",0.05023104324936867,0.41336455941200256,0.010232663713395596,0.37459272146224976,0.14211519062519073,0.009463801048696041
386,2040.0,"european museums and galleries prioritize diversity and inclusion, showcasing a wide range of voices and artistic perspectives.",0.036040134727954865,0.5237654447555542,0.01133248396217823,0.3799985349178314,0.04340674355626106,0.005456659942865372
387,2040.0,"art in europe incorporates elements of virtual and physical reality, creating hybrid experiences that redefine the boundaries of artistic expression.",0.01014101505279541,0.9429447650909424,0.0032905174884945154,0.029311414808034897,0.01047134306281805,0.0038409524131566286
388,2040.0,"the concept of art as a universal language becomes even more relevant, fostering empathy and understanding among diverse populations.",0.010648073628544807,0.9176045656204224,0.004094323143362999,0.048194173723459244,0.01590542681515217,0.0035534556955099106
389,2040.0,"europe emerges as the epicenter of innovative, experimental art, setting new trends and shaping the global art scene.",0.035724151879549026,0.37514832615852356,0.010329857468605042,0.4365759491920471,0.12848860025405884,0.013733113184571266
390,2040.0,"european scientists achieve a breakthrough in nuclear fusion, paving the way for sustainable, near-limitless energy sources.",0.0916934683918953,0.2182057797908783,0.014210166409611702,0.41704362630844116,0.24303771555423737,0.01580921560525894
391,2040.0,"europe establishes the world's leading quantum computing research center, opening new frontiers in computation and communication.",0.2600494623184204,0.434312105178833,0.013515675440430641,0.20087605714797974,0.08030705899000168,0.01093968190252781
392,2040.0,"advanced ai revolutionizes drug discovery, enabling the rapid development of personalized medicine and targeted therapies.",0.06659692525863647,0.4935269057750702,0.0154834920540452,0.37306711077690125,0.04317355901002884,0.008152054622769356
393,2040.0,"the european space agency leads a successful mission to mars, establishing the first human colony on the red planet.",0.15060488879680634,0.5451099276542664,0.01329391822218895,0.24098581075668335,0.03876832127571106,0.01123714353889227
394,2040.0,"brain-computer interfaces become commonplace, enabling seamless communication between humans and machines.",0.04810424894094467,0.21082496643066406,0.006469036918133497,0.39755675196647644,0.32549548149108887,0.011549562215805054
395,2040.0,"european researchers discover a cure for alzheimer's disease, dramatically improving the lives of millions of people worldwide.",0.05975194275379181,0.5282562971115112,0.012428279034793377,0.30243825912475586,0.08401120454072952,0.01311404351145029
396,2040.0,"nanotechnology enables targeted drug delivery systems, revolutionizing cancer treatments and minimizing side effects.",0.11406880617141724,0.4020637571811676,0.015017286874353886,0.4115343987941742,0.04969385638833046,0.007621963042765856
397,2040.0,"europe leads the way in the development of large-scale carbon capture and storage technologies, mitigating climate change impacts.",0.0019231291953474283,0.9947004318237305,0.0011683389311656356,0.0011086206650361419,0.0006043135654181242,0.0004953313618898392
398,2040.0,ai-assisted environmental monitoring systems allow for accurate predictions and timely responses to natural disasters.,0.001717142527922988,0.9944630265235901,0.0008983953739516437,0.0016237954841926694,0.0006531525868922472,0.0006443840102292597
399,2040.0,"teleportation technology becomes a reality, revolutionizing transportation and communication systems.",0.027029287070035934,0.7788418531417847,0.007452655117958784,0.10703402757644653,0.07258088886737823,0.0070612323470413685
400,2040.0,"european scientists develop advanced gene editing techniques, paving the way for the eradication of genetic diseases.",0.736686646938324,0.031353484839200974,0.0037782001309096813,0.06657487154006958,0.15469671785831451,0.006910159718245268
401,2040.0,climate engineering solutions are deployed in europe to counteract the effects of global warming.,0.09025170654058456,0.4789346754550934,0.014709225855767727,0.2521398961544037,0.14873836934566498,0.015226186253130436
402,2040.0,"the first true ai-driven scientific discovery is made, signaling a new era of collaboration between humans and machines in research.",0.03694630786776543,0.3424152135848999,0.0072151655331254005,0.2519876956939697,0.35445156693458557,0.006984037347137928
403,2040.0,"advanced robotic systems revolutionize agriculture, increasing efficiency and reducing the environmental impact of food production.",0.043758779764175415,0.12939748167991638,0.00813084002584219,0.5339709520339966,0.2754764258861542,0.009265498258173466
404,2040.0,"european researchers develop sustainable alternatives to plastics, drastically reducing pollution and waste.",0.013229108415544033,0.9054825901985168,0.004255266860127449,0.02969301864504814,0.029321249574422836,0.018018707633018494
405,2040.0,"europe leads the race to develop the first room-temperature superconductor, revolutionizing energy transmission and storage.",0.004303769674152136,0.9752416014671326,0.004332478623837233,0.012613187544047832,0.002282525645568967,0.0012264747638255358
406,2040.0,"human organs are successfully 3d printed, transforming transplantation and regenerative medicine.",0.983674943447113,0.004561368376016617,0.0012475271942093968,0.0034312186762690544,0.006090573966503143,0.0009942678734660149
407,2040.0,the european union establishes a network of research institutions focused on the ethical development of ai technologies.,0.029792051762342453,0.7913793921470642,0.00747649697586894,0.13675549626350403,0.02947322279214859,0.005123281851410866
408,2040.0,"virtual and augmented reality technologies are widely used in scientific research and education, facilitating deeper understanding and collaboration.",0.03732266277074814,0.7255802154541016,0.0057405210100114346,0.1525789499282837,0.07222830504179001,0.006549299694597721
409,2040.0,"europe pioneers the development of advanced biodegradable materials, reducing waste and fostering a circular economy.",0.08770059049129486,0.48437371850013733,0.012420682236552238,0.32150065898895264,0.08811640739440918,0.005887908395379782
410,2040.0,"ai-enhanced exoskeletons and prosthetics improve the lives of those with disabilities, enabling greater mobility and independence.",0.02276112325489521,0.5804169178009033,0.006190546788275242,0.09683918207883835,0.27340641617774963,0.020385919138789177
411,2040.0,"european researchers successfully reverse the aging process in humans, leading to extended lifespans and improved health outcomes.",0.02186266891658306,0.6860423684120178,0.005031200125813484,0.06630510836839676,0.21468892693519592,0.006069778464734554
412,2040.0,international collaboration leads to the establishment of a european-based lunar research facility.,0.1276717334985733,0.10552269220352173,0.006181821692734957,0.6511424779891968,0.10413843393325806,0.005342830903828144
413,2040.0,"europe becomes a global leader in the development of smart cities, integrating advanced technologies to improve urban living.",0.06136149540543556,0.5662130117416382,0.007747461553663015,0.3018130958080292,0.05430123582482338,0.008563816547393799
414,2040.0,"advances in synthetic biology allow for the creation of artificial life forms, raising ethical and philosophical questions.",0.04065501689910889,0.9238527417182922,0.0026513284537941217,0.024043777957558632,0.007192419376224279,0.001604753895662725
415,2040.0,"europe leads the way in developing new renewable energy technologies, including advanced solar and wind power systems.",0.00989796593785286,0.957996129989624,0.0026805559173226357,0.017007416114211082,0.009775246493518353,0.0026426799595355988
416,2040.0,advanced neural networks enable the development of ai systems that can reason and learn like humans.,0.26883259415626526,0.04159438610076904,0.0017615507822483778,0.5624319911003113,0.12242890149354935,0.0029505321290344
417,2040.0,"european scientists make significant progress in the understanding and treatment of mental health disorders, reducing stigma and improving care.",0.051210615783929825,0.09079110622406006,0.004754866939038038,0.12495432049036026,0.7183970808982849,0.009891968220472336
418,2040.0,"crispr gene editing technology is used to bring back extinct species, repopulating ecosystems and addressing biodiversity loss.",0.0014312677085399628,0.9959681034088135,0.0009521542233414948,0.0008447202853858471,0.0005189718795008957,0.00028466994990594685
419,2040.0,"european scientists unlock the secrets of dark matter and dark energy, reshaping our understanding of the universe.",0.17967382073402405,0.48750123381614685,0.007411518599838018,0.2107490450143814,0.10358669608831406,0.011077648028731346
420,2040.0,"universal healthcare becomes a reality across europe, ensuring equal access to quality medical services for all citizens.",0.0007058064802549779,0.9962514042854309,0.0009610435809008777,0.0008899667882360518,0.0005055384826846421,0.0006862075533717871
421,2040.0,"ai-driven diagnostics achieve unprecedented accuracy, leading to early detection and treatment of diseases.",0.0025656730867922306,0.9935300946235657,0.001151236821897328,0.001280138036236167,0.0007703249575570226,0.0007024682709015906
422,2040.0,"personalized medicine becomes the norm, with treatments tailored to an individual's genetic makeup and health history.",0.011160386726260185,0.024112608283758163,0.002534233033657074,0.9443966746330261,0.016676165163517,0.001119997468777001
423,2040.0,"mental health care is revolutionized, with advanced therapies and technology providing effective treatment and reducing stigma.",0.07786960899829865,0.7276358008384705,0.008772183209657669,0.07143086194992065,0.10074447840452194,0.013547132723033428
424,2040.0,"telemedicine is widely adopted, enabling remote consultations and increasing access to healthcare in rural areas.",0.00802888348698616,0.9217538237571716,0.003954875282943249,0.04703899472951889,0.011927862651646137,0.007295641116797924
425,2040.0,"nanotechnology is utilized for targeted drug delivery, enhancing treatment efficacy and reducing side effects.",0.06828484684228897,0.18539494276046753,0.16610535979270935,0.5114294290542603,0.06438356637954712,0.004401846323162317
426,2040.0,advanced gene editing techniques eradicate hereditary diseases and allow for the prevention of genetic disorders.,0.0076476773247122765,0.06721790879964828,0.0031097657047212124,0.07956085354089737,0.8362018465995789,0.006261984817683697
427,2040.0,"3d bioprinting becomes commonplace, revolutionizing organ transplantation and regenerative medicine.",0.16011914610862732,0.131276473402977,0.0060907513834536076,0.6215118169784546,0.07515129446983337,0.005850490182638168
428,2040.0,"advanced robotics and ai assist in surgical procedures, improving precision and reducing complications.",0.03560066595673561,0.11282677203416824,0.003799957688897848,0.8257482647895813,0.01877903938293457,0.003245321800932288
429,2040.0,lifelong health monitoring devices provide real-time data and early warning signs for various conditions.,0.04886550456285477,0.4040292501449585,0.009862278588116169,0.33119890093803406,0.19590073823928833,0.010143362917006016
430,2040.0,"virtual reality is integrated into medical training, improving education and enhancing collaboration among healthcare professionals.",0.07340405136346817,0.13986451923847198,0.008407490327954292,0.33384615182876587,0.4328908920288086,0.011586930602788925
431,2040.0,"smart hospitals integrate advanced technologies, providing efficient and patient-centered care.",0.06463616341352463,0.601588249206543,0.009992043487727642,0.2598009407520294,0.05675310268998146,0.007229509763419628
432,2040.0,"europe pioneers the development of new vaccines and antiviral therapies, reducing the impact of infectious diseases.",0.005222313571721315,0.973383903503418,0.001669343444518745,0.014496434479951859,0.003885532496497035,0.0013425012584775686
433,2040.0,"precision oncology revolutionizes cancer treatment, with therapies tailored to the genetic makeup of individual tumors.",0.021030616015195847,0.043815623968839645,0.0051298984326422215,0.8070955872535706,0.12003200501203537,0.002896165708079934
434,2040.0,"ai-assisted drug discovery accelerates the development of novel pharmaceuticals, reducing development costs and time.",0.06168535724282265,0.08624345809221268,0.040108829736709595,0.4492327570915222,0.3489115238189697,0.013818089850246906
435,2040.0,advances in regenerative medicine enable the repair and replacement of damaged tissues and organs.,0.004742986056953669,0.9768533706665039,0.0027546959463506937,0.009146234951913357,0.004837926011532545,0.0016647882293909788
